Term,Status,Section Name and Title,Location,Meeting Information,Faculty,Availablity/Capacity,Credits,Academic Level
Winter 2023,Open,HIST*2930*01 (2732) Women and Cultural Change,Guelph,LEC Thur 07:00PM - 09:50PM; MCLN; Room 101,TBA  TBA,40  /  40,0.50,Undergraduate
Winter 2023,Open,HIST*3020*01 (2733) Sexuality ,Guelph,LEC Mon; Wed 01:00PM - 02:20PM; MCKN; Room 309,C. Spence,38  /  38,0.50,Undergraduate
Winter 2023,Open,HIST*3070*01 (2734) Modern India,Guelph,LEC Mon; Wed 11:30AM - 12:50PM; MCKN; Room 311,J. Palsetia,38  /  38,0.50,Undergraduate
Winter 2023,Open,HIST*3130*DE01 (2735) Popular Culture and Punishment,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,L. Mahood,150  /  150,0.50,Undergraduate
Winter 2023,Open,HIST*3240*01 (2736) Food History,Guelph,LEC Mon; Wed 10:00AM - 11:20AM; MCKN; Room 235,TBA  TBA,40  /  40,0.50,Undergraduate
Winter 2023,Open,HIST*3310*01 (2737) Disease and History,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MCKN; Room 306,T. Abraham,38  /  38,0.50,Undergraduate
Winter 2023,Open,HIST*3320*01 (2738) Modern China,Guelph,LEC Mon; Wed 08:30AM - 09:50AM; MCKN; Room 315,N. Smith,38  /  38,0.50,Undergraduate
Winter 2023,Open,HIST*3440*01 (2739) The Global Sixties,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ALEX; Room 028,A. McDougall,38  /  38,0.50,Undergraduate
Winter 2023,Open,HIST*3450*01 (2740) Public History and Society,Guelph,LEC Wed; Fri 10:00AM - 11:20AM; MCKN; Room 317,K. Martin,38  /  38,0.50,Undergraduate
Winter 2023,Open,HIST*3480*01 (2741) Workplace Learning,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,P. Goddard,5  /  5,0.50,Undergraduate
Winter 2023,Open,HIST*3480*02 (2742) Workplace Learning,Guelph,LEC Mon 02:30PM - 05:20PM; MLIB; Room 103,M. McAfee,10  /  10,0.50,Undergraduate
Winter 2023,Open,HIST*3480*03 (2743) Workplace Learning,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,C. Wilson,5  /  5,0.50,Undergraduate
Winter 2023,Open,HIST*3480*04 (2744) Workplace Learning,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,N. Smith,2  /  2,0.50,Undergraduate
Winter 2023,Open,HIST*3480*05 (2745) Workplace Learning,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,K. Inwood,5  /  5,0.50,Undergraduate
Winter 2023,Open,HIST*3490*DE01 (2746) Canada ,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,M. Hayday,150  /  150,0.50,Undergraduate
Winter 2023,Open,HIST*3520*01 (2747) The Vikings,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; MCKN; Room 310,J. Fraser,38  /  38,0.50,Undergraduate
Winter 2023,Open,HIST*3600*01 (2748) Quebec ,Guelph,LEC Mon; Wed 02:30PM - 03:50PM; MCKN; Room 308,TBA  TBA,38  /  38,0.50,Undergraduate
Winter 2023,Open,HIST*3640*01 (2749) Madness and Psychiatry,Guelph,LEC Wed; Fri 11:30AM - 12:50PM; MCKN; Room 314,L. Mahood,38  /  38,0.50,Undergraduate
Winter 2023,Open,HIST*3750*01 (2750) The Reformation,Guelph,LEC Mon; Wed 04:00PM - 05:20PM; MCKN; Room 308,P. Goddard,38  /  38,0.50,Undergraduate
Winter 2023,Open,HIST*3840*01 (2751) Ottoman Empire; 1300-1923,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 233,R. Worringer,40  /  40,0.50,Undergraduate
Winter 2023,Open,HIST*4040*01 (2752) Topics in Scottish History,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ALEX; Room 309,J. Fraser,15  /  15,1.00,Undergraduate
Winter 2023,Open,HIST*4070*01 (2753) Experiential Learning-Research,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,N. Smith,4  /  4,1.00,Undergraduate
Winter 2023,Open,HIST*4450*01 (2754) Life; Death and Migrations,Guelph,LEC Mon; Wed 01:00PM - 02:20PM; MCKN; Room 119A,K. Inwood,15  /  15,1.00,Undergraduate
Winter 2023,Open,HIST*4620*01 (2755) Sem in Canadian Rural History,Guelph,LEC Mon; Wed 02:30PM - 03:50PM; ALEX; Room 309,C. Wilson,15  /  15,1.00,Undergraduate
Winter 2023,Open,HIST*4700*01 (2756) Premodern History,Guelph,LEC Mon; Wed 11:30AM - 12:50PM; ANNU; Room 002,S. Ferreira,15  /  15,1.00,Undergraduate
Winter 2023,Open,HIST*4970*01 (2757) Special Hist Proj Seminar II,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,W. Cormack,1  /  1,0.50,Undergraduate
Winter 2023,Open,HIST*6040*01 (2758) Special Reading Course,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Graduate
Winter 2023,Open,HIST*6290*01 (2759) ST:Setting the Stage Nevada,Guelph,LEC Tues 11:30AM - 02:20PM; AD-S; Room VIRTUAL,S. Nance,15  /  15,0.50,Graduate
Winter 2023,Open,HIST*6400*01 (2760) Major Paper,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,1.00,Graduate
Winter 2023,Open,HIST*6500*01 (2761) Topics in Global History,Guelph,LEC Mon 02:30PM - 05:20PM; MCKN; Room 119,J. Palsetia,15  /  15,0.50,Graduate
Winter 2023,Open,HIST*6570*01 (2762) Health; Science; Medicine,Guelph,LEC Thur 02:30PM - 05:20PM; MCKN; Room 234,T. Abraham,15  /  15,0.50,Graduate
Winter 2023,Open,HIST*7000*01 (2763) Professional Dvlpmt Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,4  /  5,0.00,Graduate
Winter 2023,Open,HIST*7010*01 (2764) Qualifying Examination,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Graduate
Winter 2023,Open,HIST*7030*01 (2765) Language Requirement,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.00,Graduate
Winter 2023,Open,HIST*7040*01 (2766) Major Field,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Graduate
Winter 2023,Open,HIST*7070*01 (2767) Thesis Proposal,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.00,Graduate
Winter 2023,Open,HIST*7080*01 (2768) Colloquium,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.00,Graduate
Winter 2023,Open,HIST*7100*01 (2769) Canadian History Major Seminar,Guelph,LEC Wed 02:30PM - 05:20PM; MCKN; Room 034A,C. Carstairs,10  /  10,1.00,Graduate
Winter 2023,Open,HIST*7120*01 (2770) Scottish History Major Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7140*01 (2771) Early Mod European Major Sem,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7150*01 (2772) Modern European Major Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7170*01 (2773) Race; Slavery ,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,4  /  5,1.00,Graduate
Winter 2023,Open,HIST*7190*01 (2774) War ,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7250*01 (2775) Cold War History Major Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7260*01 (2776) Medieval History Major Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7270*01 (2777) World History Major Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7280*01 (2778) Indigenous History Major Sem,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7590*01 (2779) War ,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7600*01 (2780) Canadian History Minor Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7610*01 (2781) British History Minor Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7620*01 (2782) Scottish History Minor Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7630*01 (2783) Community Studies Minor Sem,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7640*01 (2784) Early Mod European Minor Sem,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,4  /  5,1.00,Graduate
Winter 2023,Open,HIST*7650*01 (2785) Modern European Minor Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7660*01 (2786) Gender; Women ,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7670*01 (2787) Race; Slavery ,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7680*01 (2788) United States Minor Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7690*01 (2789) International Minor Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7700*01 (2790) Sci; Medicine ,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7710*01 (2791) Other Minor Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7750*01 (2792) Cold War Era Minor Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7760*01 (2793) Medieval History Minor Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,4  /  5,1.00,Graduate
Winter 2023,Open,HIST*7770*01 (2794) World History Minor Seminar,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7780*01 (2795) Indigenous History Minor Sem,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,HIST*7990*01 (2796) Doctoral Thesis,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.00,Graduate
Winter 2023,Open,HK*2810*01 (2797) Human Physiology I,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 101,K. Ritchie,350  /  350,0.50,Undergraduate
Winter 2023,Open,HK*3100*01 (2798) Neuromuscular Physiology,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; THRN; Room 1200,L. Bent,180  /  180,0.50,Undergraduate
Winter 2023,Open,HK*3402*0101 (2799) Human Anatomy: Dissection,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; WMEM; Room 103LAB Tues 10:00AM - 11:50AM; BMED; Room 1610,L. Jadeski,20  /  20,0.75,Undergraduate
Winter 2023,Open,HK*3402*0102 (2800) Human Anatomy: Dissection,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; WMEM; Room 103LAB Tues 12:30PM - 02:20PM; BMED; Room 1610,L. Jadeski,20  /  20,0.75,Undergraduate
Winter 2023,Open,HK*3402*0103 (2801) Human Anatomy: Dissection,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; WMEM; Room 103LAB Tues 03:30PM - 05:20PM; BMED; Room 1610,L. Jadeski,20  /  20,0.75,Undergraduate
Winter 2023,Open,HK*3402*0104 (2802) Human Anatomy: Dissection,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; WMEM; Room 103LAB Thur 10:00AM - 11:50AM; BMED; Room 1610,L. Jadeski,20  /  20,0.75,Undergraduate
Winter 2023,Open,HK*3402*0105 (2803) Human Anatomy: Dissection,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; WMEM; Room 103LAB Thur 12:30PM - 02:20PM; BMED; Room 1610,L. Jadeski,20  /  20,0.75,Undergraduate
Winter 2023,Open,HK*3402*0106 (2804) Human Anatomy: Dissection,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; WMEM; Room 103LAB Thur 03:30PM - 05:20PM; BMED; Room 1610,L. Jadeski,20  /  20,0.75,Undergraduate
Winter 2023,Open,HK*4070*0101 (2805) Clinical Biomechanics,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MINS; Room 106LAB Wed 11:30AM - 01:20PM; JTP; Room 2237,L. Vallis,20  /  20,0.50,Undergraduate
Winter 2023,Open,HK*4070*0102 (2806) Clinical Biomechanics,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MINS; Room 106LAB Thur 02:30PM - 04:20PM; JTP; Room 2237,L. Vallis,20  /  20,0.50,Undergraduate
Winter 2023,Open,HK*4230*01 (2808) Adv Study Hum Hlth ,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,40  /  40,0.50,Undergraduate
Winter 2023,Open,HK*4240*0101 (2809) Occup Biomech Ergonomics,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; ANNU; Room 156LAB Mon 02:30PM - 04:20PM; JTP; Room 2237,S. Brown,25  /  25,0.75,Undergraduate
Winter 2023,Open,HK*4240*0103 (2811) Occup Biomech Ergonomics,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; ANNU; Room 156LAB Wed 02:30PM - 04:20PM; JTP; Room 2237,S. Brown,25  /  25,0.75,Undergraduate
Winter 2023,Open,HK*4360*01 (2812) Res in Human Hlth ,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,40  /  40,1.00,Undergraduate
Winter 2023,Open,HK*4371*01 (2813) Res in Hum Hlth ,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,40  /  40,0.50,Undergraduate
Winter 2023,Open,HK*4372*01 (2814) Res in Hum Hlth ,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,40  /  40,0.50,Undergraduate
Winter 2023,Open,HK*4442*0101 (2815) Advanced Study in Human Anat,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; MINS; Room 103LAB Mon 11:30AM - 02:20PM; BMED; Room 1610,L. Jadeski,30  /  30,1.00,Undergraduate
Winter 2023,Open,HK*4442*0102 (2816) Advanced Study in Human Anat,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; MINS; Room 103LAB Mon 02:30PM - 05:20PM; BMED; Room 1610,L. Jadeski,30  /  30,1.00,Undergraduate
Winter 2023,Open,HK*4460*01 (2817) Regulation of Human Metabolism,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; ANNU; Room 156,D. Dyck,60  /  60,0.50,Undergraduate
Winter 2023,Open,HK*4510*01 (2818) Teaching; Learning ,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,W. Bettger,50  /  50,1.00,Undergraduate
Winter 2023,Open,HK*4511*01 (2819) Teaching-Learning-Knowledge I,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,W. Bettger,50  /  50,0.50,Undergraduate
Winter 2023,Open,HK*4512*01 (2820) Teaching-Learning-Knowledge II,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,W. Bettger,50  /  50,0.50,Undergraduate
Winter 2023,Open,HK*4600*0101 (2821) Applied Human Kinetics II,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; MACN; Room 113LAB Tues 11:30AM - 02:20PM; JTP; Room 2236,S. Brown,25  /  25,0.75,Undergraduate
Winter 2023,Open,HK*4600*0102 (2822) Applied Human Kinetics II,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; MACN; Room 113LAB Tues 02:30PM - 05:20PM; JTP; Room 2236,S. Brown,25  /  25,0.75,Undergraduate
Winter 2023,Open,HK*4600*0103 (2823) Applied Human Kinetics II,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; MACN; Room 113LAB Thur 11:30AM - 02:20PM; JTP; Room 2236,S. Brown,25  /  25,0.75,Undergraduate
Winter 2023,Open,HK*4600*0104 (2824) Applied Human Kinetics II,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; MACN; Room 113LAB Thur 02:30PM - 05:20PM; JTP; Room 2236,S. Brown,25  /  25,0.75,Undergraduate
Winter 2023,Open,HORT*1120*DE01 (2826) Grape and Wine Science,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,K. Fisher,175  /  175,0.50,Undergraduate
Winter 2023,Open,HORT*3270*01 (2827) Medicinal Plants,Guelph,LEC Mon; Fri 11:30AM - 12:50PM; MCKN; Room 238,P. Saxena,45  /  45,0.50,Undergraduate
Winter 2023,Open,HORT*3280*0101 (2828) Greenhouse Production,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; GRHM; Room 3309LAB Thur 02:30PM - 05:20PM; GRHM; Room 3309,B. Grodzinski,30  /  30,0.50,Undergraduate
Winter 2023,Open,HORT*3430*DE01 (2829) Wine-Grape Culture,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,K. Fisher,25  /  25,0.50,Undergraduate
Winter 2023,Open,HORT*4300*0101 (2830) Postharvest Physiology,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 238LAB Tues 02:30PM - 05:20PM; MCKN; Room 315,G. Bozzo,25  /  25,0.50,Undergraduate
Winter 2023,Open,HORT*4450*0101 (2831) Advanced Turfgrass Science,Guelph,LEC Mon; Wed 09:30AM - 10:20AM; CRSC; Room 121BLAB Wed 02:30PM - 04:20PM; CRSC; Room 121B,E. Lyons,6  /  6,0.50,Undergraduate
Winter 2023,Open,HROB*2010*01 (2832) Foundations of Leadership,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; THRN; Room 1200,TBA  TBA,150  /  150,0.50,Undergraduate
Winter 2023,Open,HROB*2010*DE01 (2833) Foundations of Leadership,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,300  /  300,0.50,Undergraduate
Winter 2023,Open,HROB*2090*01 (2834) Individuals ,Guelph,LEC Mon; Wed 05:30PM - 06:50PM; WMEM; Room 103,T. Sasso,450  /  450,0.50,Undergraduate
Winter 2023,Open,HROB*2090*DE01 (2835) Individuals ,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,150  /  150,0.50,Undergraduate
Winter 2023,Open,HROB*2290*01 (2836) Human Resources Management,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; JTP; Room 2266,TBA  TBA,80  /  80,0.50,Undergraduate
Winter 2023,Open,HROB*2290*DE01 (2837) Human Resources Management,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,N. Chhinzer,300  /  300,0.50,Undergraduate
Winter 2023,Open,HROB*3030*01 (2838) Occupational Health and Safety,Guelph,LEC Mon; Wed 08:30AM - 09:50AM; MCKN; Room 226,TBA  TBA,40  /  40,0.50,Undergraduate
Winter 2023,Open,HROB*3090*01 (2839) Training and Development,Guelph,LEC Mon; Wed 10:00AM - 11:20AM; MCKN; Room 227,TBA  TBA,40  /  40,0.50,Undergraduate
Winter 2023,Open,HROB*3100*01 (2840) Dev Mgmt ,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MAC; Room 149,TBA  TBA,90  /  90,0.50,Undergraduate
Winter 2023,Open,HROB*4010*DE01 (2841) Leadership Certif Capstone,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,120  /  120,0.50,Undergraduate
Winter 2023,Open,HROB*4060*01 (2842) Human Resource Planning,Guelph,LEC Mon; Wed 04:00PM - 05:20PM; MINS; Room 300,TBA  TBA,80  /  80,0.50,Undergraduate
Winter 2023,Open,HTM*2020*0101 (2843) Sport ,Guelph,LEC Tues 02:30PM - 03:50PM; MAC; Room 149SEM Thur 02:30PM - 03:50PM; MACS; Room 121,H. Kennedy,40  /  40,0.50,Undergraduate
Winter 2023,Open,HTM*2020*0102 (2844) Sport ,Guelph,LEC Tues 02:30PM - 03:50PM; MAC; Room 149SEM Thur 04:00PM - 05:20PM; MACS; Room 121,H. Kennedy,40  /  40,0.50,Undergraduate
Winter 2023,Open,HTM*2030*0101 (2845) Control Syst/Hospitality Ind,Guelph,LEC Mon 12:30PM - 02:20PM; MACS; Room 121SEM Wed 12:30PM - 02:20PM; MCKN; Room 120,W. Murray,40  /  40,0.50,Undergraduate
Winter 2023,Open,HTM*2070*01 (2846) Event Management,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; LA; Room 204,TBA  TBA,125  /  125,0.50,Undergraduate
Winter 2023,Open,HTM*2700*0101 (2847) Understanding Foods,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; GRHM; Room 2310LAB Wed 10:30AM - 12:20PM; MINS; Room 214,E. Robinson,15  /  15,0.50,Undergraduate
Winter 2023,Open,HTM*2700*0102 (2848) Understanding Foods,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; GRHM; Room 2310LAB Wed 01:30PM - 03:20PM; MINS; Room 214,E. Robinson,15  /  15,0.50,Undergraduate
Winter 2023,Open,HTM*2700*0103 (2849) Understanding Foods,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; GRHM; Room 2310LAB Wed 03:30PM - 05:20PM; MINS; Room 214,E. Robinson,15  /  15,0.50,Undergraduate
Winter 2023,Open,HTM*3090*0101 (2850) Restaurant Operations Mngt,Guelph,LEC Mon 03:30PM - 04:20PM; ALEX; Room 218LAB Tues 10:30AM - 02:20PM; MACS; Room 117,S. Day,15  /  15,1.00,Undergraduate
Winter 2023,Open,HTM*3090*0102 (2851) Restaurant Operations Mngt,Guelph,LEC Mon 03:30PM - 04:20PM; ALEX; Room 218LAB Wed 10:30AM - 02:20PM; MACS; Room 117,S. Day,15  /  15,1.00,Undergraduate
Winter 2023,Open,HTM*3090*0103 (2852) Restaurant Operations Mngt,Guelph,LEC Mon 03:30PM - 04:20PM; ALEX; Room 218LAB Thur 10:30AM - 02:20PM; MACS; Room 117,S. Day,15  /  15,1.00,Undergraduate
Winter 2023,Open,HTM*3120*0101 (2853) Service Operations Analysis,Guelph,LEC Mon 10:00AM - 11:20AM; MCKN; Room 224SEM Wed 10:00AM - 11:20AM; ROZH; Room 106,M. Holmes,25  /  25,0.50,Undergraduate
Winter 2023,Open,HTM*3120*0102 (2854) Service Operations Analysis,Guelph,LEC Mon 10:00AM - 11:20AM; MCKN; Room 224SEM Wed 10:00AM - 11:20AM; AD-S; Room VIRTUAL,M. Holmes,25  /  25,0.50,Undergraduate
Winter 2023,Open,HTM*3220*01 (2855) Sport Sales ,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MCKN; Room 231,TBA  TBA,50  /  50,0.50,Undergraduate
Winter 2023,Open,HTM*4020*0101 (2856) Adv,Guelph,LEC Tues 08:30AM - 09:50AM; MCKN; Room 224SEM Thur 01:00PM - 02:20PM; MCKN; Room 225,H. Kennedy,50  /  50,0.50,Undergraduate
Winter 2023,Open,HTM*4050*01011 (2857) Wine and Oenology,Guelph,LEC Wed 07:00PM - 07:50PM; MACS; Room 209LAB Wed 08:00PM - 09:50PM; MACS; Room 209SEM Tues 05:30PM - 06:20PM; MACS; Room 209,M. Pulvermacher,100  /  100,0.50,Undergraduate
Winter 2023,Open,HTM*4060*01 (2858) Advanced Lodging Mgmt,Guelph,LEC Mon; Wed 10:00AM - 11:20AM; MCKN; Room 226,W. Murray,50  /  50,0.50,Undergraduate
Winter 2023,Open,HTM*4080*0101 (2859) Experiential Learning,Guelph,LEC Days TBA Days TBA; Times TBA Times TBAAD-A; Room REMOTESEM Wed 05:30PM - 06:50PM; MACS; Room 301,A. Crerar,25  /  25,0.50,Undergraduate
